System,Line,03. 2-4,-,Flow,1,8/02/2010 14:30:00,MW,17.00256169,17.70865052,14.69119711,12.30925953
System,Line,03. 2-4,-,Flow,1,8/02/2010 15:00:00,MW,17.16194445,17.92783962,14.90462988,12.52484933
System,Line,03. 2-4,-,Flow,1,8/02/2010 15:30:00,MW,17.18948093,18.00155577,14.96163573,12.58231717
System,Line,03. 2-4,-,Flow,1,8/02/2010 16:00:00,MW,17.30932324,18.12293281,15.02761547,12.70294412
System,Line,03. 2-4,-,Flow,1,8/02/2010 16:30:00,MW,17.23754058,18.08591782,14.96125547,12.6398333
System,Line,03. 2-4,-,Flow,1,8/02/2010 17:00:00,MW,17.50555002,18.61959517,15.29872601,13.15937601
System,Line,03. 2-4,-,Flow,1,8/02/2010 17:30:00,MW,17.96687667,19.20493176,15.8472689,13.6378909
System,Line,03. 2-4,-,Flow,1,8/02/2010 18:00:00,MW,18.61618365,20.0425066,16.93942265,14.15986172
System,Line,03. 2-4,-,Flow,1,8/02/2010 18:30:00,MW,18.24961887,19.4831627,16.31084245,13.84888478
System,Line,03. 2-4,-,Flow,1,8/02/2010 19:00:00,MW,17.89595328,18.4263137,15.54306966,13.4291822
System,Line,03. 2-4,-,Flow,1,8/02/2010 19:30:00,MW,18.40279095,19.07923894,16.09976776,14.06457957
System,Line,03. 2-4,-,Flow,1,8/02/2010 20:00:00,MW,19.42553066,20.90774525,17.93771252,15.35750989
System,Line,03. 2-4,-,Flow,1,8/02/2010 20:30:00,MW,20.11450632,20.75598128,18.86279813,16.06563791
System,Line,03. 2-4,-,Flow,1,8/02/2010 21:00:00,MW,20.51721498,21.93335026,19.11682465,16.69557064
System,Line,03. 2-4,-,Flow,1,8/02/2010 21:30:00,MW,20.93985214,22.46151701,19.71987811,17.21174297
System,Line,03. 2-4,-,Flow,1,8/02/2010 22:00:00,MW,21.52294856,21.84767709,20.38764696,17.63844217
System,Line,03. 2-4,-,Flow,1,8/02/2010 22:30:00,MW,23.14082624,22.13855235,21.82664066,19.24397311
System,Line,03. 2-4,-,Flow,1,8/02/2010 23:00:00,MW,23.5530502,22.23317265,22.18677743,19.57707963
System,Line,03. 2-4,-,Flow,1,8/02/2010 23:30:00,MW,24.88088987,22.63043155,23.38169474,20.96447941
System,Line,04. 3-4,-,Flow,1,8/02/2010,MW,25.36334101,14.59034233,19.72196341,24.85358448
System,Line,04. 3-4,-,Flow,1,8/02/2010 0:30:00,MW,23.25140333,12.49053296,16.82921509,21.7496424
System,Line,04. 3-4,-,Flow,1,8/02/2010 1:00:00,MW,22.04042987,12.09529412,15.7659619,20.56529186
System,Line,04. 3-4,-,Flow,1,8/02/2010 1:30:00,MW,21.32353357,12.20337817,15.83358714,20.56122746
System,Line,04. 3-4,-,Flow,1,8/02/2010 2:00:00,MW,20.8585198,11.71707725,14.72591734,19.40705629
System,Line,04. 3-4,-,Flow,1,8/02/2010 2:30:00,MW,20.52913503,11.49227117,13.97594271,18.62414318
System,Line,04. 3-4,-,Flow,1,8/02/2010 3:00:00,MW,20.5969495,11.61118916,14.31448946,18.96947138
System,Line,04. 3-4,-,Flow,1,8/02/2010 3:30:00,MW,20.62601288,11.82900345,14.96367137,19.62155964
System,Line,04. 3-4,-,Flow,1,8/02/2010 4:00:00,MW,20.69382739,11.77770188,14.82969592,19.49436563
System,Line,04. 3-4,-,Flow,1,8/02/2010 4:30:00,MW,21.19759238,11.90243049,15.23985181,19.95489802
System,Line,04. 3-4,-,Flow,1,8/02/2010 5:00:00,MW,23.20296438,12.91806412,17.41605599,22.3316394
System,Line,04. 3-4,-,Flow,1,8/02/2010 5:30:00,MW,25.24708755,14.53789005,19.65788579,24.77788152
System,Line,04. 3-4,-,Flow,1,8/02/2010 6:00:00,MW,25.02039586,14.7140195,20.26027788,25.80653626
System,Line,04. 3-4,-,Flow,1,8/02/2010 6:30:00,MW,28.96106149,19.78392344,25.82329022,27.25921706
System,Line,04. 3-4,-,Flow,1,8/02/2010 7:00:00,MW,26.6986223,25.02596069,26.70035798,24.65770228
System,Line,04. 3-4,-,Flow,1,8/02/2010 7:30:00,MW,25.37688443,26.44682714,25.28833776,23.04823968
System,Line,04. 3-4,-,Flow,1,8/02/2010 8:00:00,MW,24.67970384,26.58099981,24.29526399,21.61591567
System,Line,04. 3-4,-,Flow,1,8/02/2010 8:30:00,MW,24.16150908,25.94643368,23.5282831,21.10079522
System,Line,04. 3-4,-,Flow,1,8/02/2010 9:00:00,MW,23.90010874,25.63244012,23.30293787,21.47300121
System,Line,04. 3-4,-,Flow,1,8/02/2010 9:30:00,MW,23.85190657,25.58445678,23.28004243,21.21562245
System,Line,04. 3-4,-,Flow,1,8/02/2010 10:00:00,MW,23.9725438,25.74103658,23.37742032,21.13366381
System,Line,04. 3-4,-,Flow,1,8/02/2010 10:30:00,MW,23.74210743,25.32244349,22.61341958,21.21126871
System,Line,04. 3-4,-,Flow,1,8/02/2010 11:00:00,MW,23.59913415,25.16934849,22.79280569,21.06931426
System,Line,04. 3-4,-,Flow,1,8/02/2010 11:30:00,MW,23.63588517,25.20162181,22.7501409,21.10252919
System,Line,04. 3-4,-,Flow,1,8/02/2010 12:00:00,MW,23.86169131,25.46563245,23.14830771,21.34397338
System,Line,04. 3-4,-,Flow,1,8/02/2010 12:30:00,MW,23.76769937,25.32154096,23.06060962,21.2223656
System,Line,04. 3-4,-,Flow,1,8/02/2010 13:00:00,MW,23.64895112,25.18651299,22.96361741,21.1014286
System,Line,04. 3-4,-,Flow,1,8/02/2010 13:30:00,MW,23.55683164,25.10375418,22.62185775,21.00659118
System,Line,04. 3-4,-,Flow,1,8/02/2010 14:00:00,MW,23.40349417,24.97025786,22.62194787,20.831468
System,Line,04. 3-4,-,Flow,1,8/02/2010 14:30:00,MW,23.62540993,25.10525629,22.87815086,21.03523031
System,Line,04. 3-4,-,Flow,1,8/02/2010 15:00:00,MW,23.74467216,25.26167214,22.86407358,21.19830122
System,Line,04. 3-4,-,Flow,1,8/02/2010 15:30:00,MW,23.76514574,25.31319775,22.51297282,21.23703349
System,Line,04. 3-4,-,Flow,1,8/02/2010 16:00:00,MW,23.85379294,25.40172155,22.86048558,21.32975745
System,Line,04. 3-4,-,Flow,1,8/02/2010 16:30:00,MW,23.80078485,25.37374849,22.80308673,21.27533003
System,Line,04. 3-4,-,Flow,1,8/02/2010 17:00:00,MW,24.06195389,25.76320471,23.3450924,21.31447832
System,Line,04. 3-4,-,Flow,1,8/02/2010 17:30:00,MW,24.41394373,26.18696309,23.74955029,21.25996368
